zenodo_id	title	url	data_type	prob_eye_imaging	img_files	archives	size_mb
5210445	Figure 9 in Five invaginations and shedding of the larval epidermis during development of the hoplonemertean Pantinonemertes californiensis (Nemertea:	https://zenodo.org/records/5210445	data_files	0.747	1	0	0.5
12571969	Fig. 4 in A Rare Flatfish, Samaris spinea (Teleostei: Pleuronectiformes: Samaridae) from the Ogasawara Islands, Japan, with Notes on Its Distribution,	https://zenodo.org/records/12571969	data_files	0.746	1	0	1.0
5354804	Fig. 44 in New Data On The Skull And Dentition In The Mongolian Late Cretaceous Eutherian Mammal Zalambdalestes	https://zenodo.org/records/5354804	data_files	0.746	1	0	0.1
5379769	FIG. 22 in Exceptional Skull Of Huayqueriana (Mammalia, Litopterna, Macraucheniidae) From The Late Miocene Of Argentina: Anatomy, Systematics, And Pal	https://zenodo.org/records/5379769	data_files	0.745	1	0	0.3
6052378	"Raw confocal imaging and FRAP data for ""Tuning levels of low-complexity domain interactions to modulate endogenous oncogenic transcription"""	https://zenodo.org/records/6052378	data_files	0.741	0	11	21756.1
13322138	FIGURE 49 in Two new species of freshwater stingrays of the genus Paratrygon (Chondrichthyes: Potamotrygonidae) from the Orinoco basin, with comments 	https://zenodo.org/records/13322138	data_files	0.74	1	0	0.7
7666462	Fig. 2 in Hitherto undescribed interommatidial exocrine glands in Chilopoda	https://zenodo.org/records/7666462	data_files	0.739	1	0	0.2
12685212	Paradrycothaea pilosicornis Martins, 2010, sp. nov.	https://zenodo.org/records/12685212	related_dataset	0.738	0	0	0.0
5358423	Fig. 21 in Four new sponge-inhabiting barnacles of the genus Acasta (Thoracica: Archaeobalanidae: Acastinae) from the Indo-Pacific	https://zenodo.org/records/5358423	data_files	0.738	1	0	3.4
17828201	obophenotype/uberon: 2025-12-05 Release	https://zenodo.org/records/17828201	data_files	0.737	0	1	46.5
12685214	Paradrycothaea jamesi Martins, 2010, sp. nov.	https://zenodo.org/records/12685214	related_dataset	0.736	0	0	0.0
7168262	Fig. 5 in Jumping and Grasping: Universal Locking Mechanisms in Insect Legs	https://zenodo.org/records/7168262	data_files	0.736	1	0	1.4
13797025	Confocal data of Bezesporum huchengi, holotype, NIGP204941	https://zenodo.org/records/13797025	data_files	0.734	0	1	1123.6
5311210	Lissoclinum roseum Kott 2001	https://zenodo.org/records/5311210	related_dataset	0.733	0	0	0.0
13134961	Fig. 13 in Histopathological characterisation of retinal lesions associated to Diplostomum species (Platyhelminthes: Trematoda) infection in polymorph	https://zenodo.org/records/13134961	data_files	0.732	1	0	1.3
4935639	A practical approach to functional optical coherence tomography shows abnormal retinal responses in Alzheimer's disease	https://zenodo.org/records/4935639	data_files	0.73	0	1	804.4
12656744	FIGURE 5 in A reinterpretation and taxonomic revision of Ultrastenos willisi Stein, Hand and Archer, 2016, a short-snouted mekosuchine crocodylian fro	https://zenodo.org/records/12656744	data_files	0.724	1	0	3.3
7195568	Thiratoscirtus tentativus Wesołowska & Russell-Smith 2022, comb. nov.	https://zenodo.org/records/7195568	related_dataset	0.721	0	0	0.0
1118112	Fig. 1 in Integrative description of two new species of Malagasy chirping giant pill-millipedes, genus Sphaeromimus (Diplopoda: Sphaerotheriida: Arthr	https://zenodo.org/records/1118112	data_files	0.718	1	0	4.0
6582341	Maximum a posteriori natural scene reconstruction from retinal ganglion cells with deep denoiser priors	https://zenodo.org/records/6582341	data_files	0.716	0	1	1383.3
14290719	Figure 6 in Miocene caddisflies from Australia: iron*rich sediments preserve internal organs, tracheoles, and corneal nanocoating of larvae and pupae	https://zenodo.org/records/14290719	data_files	0.716	1	0	23.7
10850384	Confocal data of Bulasconotus carinisternus, holotype, NIGP203566	https://zenodo.org/records/10850384	data_files	0.715	0	1	3829.4
2601035	FIGURE 4 in A new species of hydrothermal vent stalked barnacle Vulcanolepas (Scalpelliforms: Eolepadidae) from the North Fiji Basin, Southwestern Pac	https://zenodo.org/records/2601035	data_files	0.71	1	0	7.7
4020404	HyLFM Small Beads 2	https://zenodo.org/records/4020404	data_files	0.709	1	2	33981.7
4318392	Figures 39-51 from: Senarat S, Kettratad J, Kaneko G, Kamnurdnin T, Sudtongkong C (2020) The microanatomy of the central nervous system and brain of t	https://zenodo.org/records/4318392	data_files	0.709	1	0	1.1
5851573	Excitatory neurotransmission activates compartmentalized calcium transients in Müller glia without affecting lateral process motility	https://zenodo.org/records/5851573	data_files	0.708	7	0	672.3
4689121	FIG. 21 in Deep-sea Cirripedia Thoracica (Crustacea) from the northeastern Atlantic collected by French expeditions	https://zenodo.org/records/4689121	data_files	0.705	1	0	0.1
14657887	Figure 1 in Description of two ciliated protists from agricultural soils of India	https://zenodo.org/records/14657887	data_files	0.705	1	0	7.7
7931495	The Role Of The Intraoperative Optical Coherence Tomography For Vitreoretinal Surgery In A Real-Life Setting	https://zenodo.org/records/7931495	data_files	0.705	0	1	2439.9
8170356	Confocal data of Mysteriomorphus sp., NIGP202848	https://zenodo.org/records/8170356	data_files	0.704	0	1	2446.5
3713797	FIGURE 5 in Re-description of Chinese mitten crab Eriocheir sinensis H. Milne Edwards, 1853 (Crustacea: Brachyura: Grapsoidea: Varunidae) zoeal develo	https://zenodo.org/records/3713797	data_files	0.7	1	0	5.1
5574817	Confocal data of Gracilenticrus burmiticus, holotype, CNU-COL-MA2021001	https://zenodo.org/records/5574817	data_files	0.699	0	1	1827.1
252902	FIGURE 4 in Two new deep-sea stalked barnacles, Arcoscalpellum epeeum sp. nov. and Gymnoscalpellum indopacificum sp. nov., from the Coral Sea, with de	https://zenodo.org/records/252902	data_files	0.698	1	0	5.4
3713857	FIGURE 35 in Re-description of Chinese mitten crab Eriocheir sinensis H. Milne Edwards, 1853 (Crustacea: Brachyura: Grapsoidea: Varunidae) zoeal devel	https://zenodo.org/records/3713857	data_files	0.695	1	0	2.6
10844872	eacooper/ShapeIllusion: v1.0	https://zenodo.org/records/10844872	data_files	0.694	0	1	0.3
5358390	Fig. 7 in Four new sponge-inhabiting barnacles of the genus Acasta (Thoracica: Archaeobalanidae: Acastinae) from the Indo-Pacific	https://zenodo.org/records/5358390	data_files	0.693	1	0	4.5
3713851	FIGURE 32 in Re-description of Chinese mitten crab Eriocheir sinensis H. Milne Edwards, 1853 (Crustacea: Brachyura: Grapsoidea: Varunidae) zoeal devel	https://zenodo.org/records/3713851	data_files	0.692	1	0	2.5
221077	FIGURES 16–23. Aculepeira morenoae n in A new orb-weaving spider from the Argentinean flooding pampas grasses: Aculepeira morenoae new species (Aranea	https://zenodo.org/records/221077	data_files	0.691	1	0	2.7
3530103	FIGURE 8 in A new species of the coral associated barnacle (Thoracica: Pyrgomatidae: Pyrgoma) from a deep-sea oculinid coral in New Caledonian waters	https://zenodo.org/records/3530103	data_files	0.689	1	0	16.6
10256824	ResNet-50 classifiers and diffusion models trained on retinal fundus and OCT images	https://zenodo.org/records/10256824	data_files	0.689	0	3	4392.5
284663	FIGURE 3 in A new shrub frog in the genus Platymantis (Ceratobatrachidae) from the Nakanai Mountains of eastern New Britain Island, Bismarck Archipela	https://zenodo.org/records/284663	data_files	0.688	1	0	0.8
17409114	Dataset for: Broadband acousto-optic modulators on Silicon Nitride	https://zenodo.org/records/17409114	data_files	0.686	0	1	2829.6
14052297	Mosaic Datasets	https://zenodo.org/records/14052297	data_files	0.686	0	1	0.0
5378257	Fig. 13 in Herpetofauna Of The Yutajé -Corocoro Massif, Venezuela: Second Report From The Robert G. Goelet American Museum-Terramar Expedition To The 	https://zenodo.org/records/5378257	data_files	0.685	1	0	0.2
15772748	amanasj/readheyexxml: v1.0	https://zenodo.org/records/15772748	data_files	0.685	0	1	0.0
7907937	Pseudonannolene spelaea Iniesta & Ferreira 2013	https://zenodo.org/records/7907937	related_dataset	0.682	0	0	0.0
3672007	Dhdds CreRPE Supplemental figures	https://zenodo.org/records/3672007	data_files	0.682	0	1	752.1
7665117	Optical Distortion Matrices Deep Inside A Human Cornea	https://zenodo.org/records/7665117	data_files	0.681	5	0	24360.4
252907	FIGURE 9 in Two new deep-sea stalked barnacles, Arcoscalpellum epeeum sp. nov. and Gymnoscalpellum indopacificum sp. nov., from the Coral Sea, with de	https://zenodo.org/records/252907	data_files	0.68	1	0	5.4
15355369	Data for Gravitational Lenses in UNIONS and Euclid (GLUE) I: A Search for Strong Gravitational Lenses in UNIONS with Subaru, CFHT, and Pan-STARRS Data	https://zenodo.org/records/15355369	data_files	0.68	0	1	231.3
13167363	Fig. 2 in The specialized thoracic skeletomuscular system of the myrmecophile Claviger testaceus (Pselaphinae, Staphylinidae, Coleoptera)	https://zenodo.org/records/13167363	data_files	0.679	1	0	2.4
14183334	Drosophila pupal retina	https://zenodo.org/records/14183334	data_files	0.679	0	1	19813.2
10831268	Figures 814–822 in A survey of proximal sensilla associated with denticle subrows on scorpion pedipalp fingers (Arachnida: Scorpiones), with observati	https://zenodo.org/records/10831268	data_files	0.679	1	0	2.0
13171563	Fig. 1 in Impact of habitat and life trait on character evolution of pallial eyes in Pectinidae (Mollusca: bivalvia)	https://zenodo.org/records/13171563	data_files	0.678	1	0	0.2
5279474	FIG. 8 in Ciliated protozoa from a volcanic crater-lake in Victoria, Australia	https://zenodo.org/records/5279474	data_files	0.676	1	0	0.0
5069695	FIGURE 1 in A new species of Pseudione sensu lato (Isopoda: Bopyridae) on a squat lobster host from the deep South-West Atlantic	https://zenodo.org/records/5069695	data_files	0.67	1	0	0.3
3735296	FIGURE 4 in Moebjergarctus clarionclippertonensis, a new abyssal tardigrade (Arthrotardigrada, Halechiniscidae, Euclavarctinae) from the Clarion-Clipp	https://zenodo.org/records/3735296	data_files	0.669	1	0	3.2
4019246	HyLFM Small Beads 0	https://zenodo.org/records/4019246	data_files	0.664	0	3	2631.7
4647528	Fig. 3 in Trichomycterus payaya, new catfish from headwaters of rio (Siluriformes: Trichomycteridae) Itapicuru, Bahia, Brazil	https://zenodo.org/records/4647528	data_files	0.664	1	0	0.9
241665	FIGURE 6 in Re-description of Craspodema reflectans (Nematoda, Cyatholaimidae) using confocal laser scanning microscopy	https://zenodo.org/records/241665	data_files	0.663	1	0	1.8
3713849	FIGURE 31 in Re-description of Chinese mitten crab Eriocheir sinensis H. Milne Edwards, 1853 (Crustacea: Brachyura: Grapsoidea: Varunidae) zoeal devel	https://zenodo.org/records/3713849	data_files	0.663	1	0	2.3
5307191	Bibarba Chen & Chen 2007	https://zenodo.org/records/5307191	related_dataset	0.661	0	0	0.0
281661	FIGURE 9. Oxynaspis ryukyuensis n in Epibiotic barnacles (Crustacea: Cirripedia: Thoracica) collected by the Kumejima 2009 Expedition, with descriptio	https://zenodo.org/records/281661	data_files	0.66	1	0	1.7
12228805	Figure 1 from: Kirkova R, Tanev I, Dimitrov T, Dimitrova T, Kirkov V (2024) Application of optic coherence tomography as a screening in prevention and	https://zenodo.org/records/12228805	data_files	0.659	1	0	0.3
5989976	Ascetocythere sclera Hobbs & Hart 1966, sp. nov.	https://zenodo.org/records/5989976	related_dataset	0.659	0	0	0.0
188649	FIGURES 72–75 in Cephennomicrus Reitter (Coleoptera, Staphylinidae, Scydmaeninae) of Japan and Taiwan: taxonomic notes, ten new species and comparativ	https://zenodo.org/records/188649	data_files	0.658	1	0	0.1
17333754	"Data for ""Pallium-encoded valence-specific chemosensory amplification of eye-body coordination in larval zebrafish"""	https://zenodo.org/records/17333754	data_files	0.657	0	1	128.8
3713837	FIGURE 25 in Re-description of Chinese mitten crab Eriocheir sinensis H. Milne Edwards, 1853 (Crustacea: Brachyura: Grapsoidea: Varunidae) zoeal devel	https://zenodo.org/records/3713837	data_files	0.657	1	0	1.8
5212438	Figure 4 in Redescription and three-dimensional reconstruction of the limnic acochlidian gastropod Strubellia paradoxa (Strubell, 1892) (Gastropoda: E	https://zenodo.org/records/5212438	data_files	0.656	1	0	0.2
4766694	FIGURE 1. A–B. Cheliplana asinaraensis n in A revision of the genus Cheliplana de Beauchamp, 1927 (Rhabdocoela: Schizorhynchia), with the description 	https://zenodo.org/records/4766694	data_files	0.656	1	0	0.6
15486041	Fig. 8 A–H in Many problems for a solo mother: maternal care efficiency of the ghost spider of new genus Eldar (Araneae: Anyphaenidae, Anyphaeninae) a	https://zenodo.org/records/15486041	data_files	0.653	1	0	5.6
11230620	Sorennorge/Choroid-plexus-orthology-study: Choroid plexus orthology study version 1.0.0	https://zenodo.org/records/11230620	data_files	0.652	0	1	0.1
17708044	Sonogenetic Vision Restoration Dataset (EMC and MscL-G22S)	https://zenodo.org/records/17708044	data_files	0.651	0	2	124.9
4766708	FIGURE 8. A–B in A revision of the genus Cheliplana de Beauchamp, 1927 (Rhabdocoela: Schizorhynchia), with the description of six new species	https://zenodo.org/records/4766708	data_files	0.648	1	0	1.0
5154367	FIG. 3 in New insights on the morphology of a digenean parasite Digenea: Brachylaimidae, Brachylaima mazzantii (Travassos, 1927)) using confocal laser	https://zenodo.org/records/5154367	data_files	0.646	1	0	2.7
2579915	ppernot/FitOCT: Added vignettes	https://zenodo.org/records/2579915	data_files	0.643	0	1	1.7
5476483	Orchestina MI	https://zenodo.org/records/5476483	related_dataset	0.642	0	0	0.0
14972193	Figure 3. Eumysops chapalmalensis MMP 403-M. A in Exploring the palaeoneurology of the extinct spiny rat Eumysops chapalmalensis (Hystricognathi: Echi	https://zenodo.org/records/14972193	data_files	0.642	1	0	14.0
1161598	Fig 10 in Biodiversity and Biogeography of Chthamalid Barnacles from the North-Eastern Pacific (Crustacea Cirripedia)	https://zenodo.org/records/1161598	data_files	0.641	1	0	3.7
3713793	FIGURE 3 in Re-description of Chinese mitten crab Eriocheir sinensis H. Milne Edwards, 1853 (Crustacea: Brachyura: Grapsoidea: Varunidae) zoeal develo	https://zenodo.org/records/3713793	data_files	0.64	1	0	4.5
197868	FIGURES 22–26 in Temnocephala pignalberiae Dioni, 1967 (Platyhelminthes, Temnocephalida) from two allopatric populations of Dilocarcinus pagei Stimpso	https://zenodo.org/records/197868	data_files	0.639	1	0	3.6
6325549	RIGA+ Dataset for Unsupervised Domain Adaptation in Medical Image Segmentation	https://zenodo.org/records/6325549	data_files	0.638	0	1	1028.1
5358689	Fig. 39 in Morphology of the Braincase in the Cretaceous Hybodont Shark Tribodus limae (Chondrichthyes: Elasmobranchii), Based on CT Scanning	https://zenodo.org/records/5358689	data_files	0.638	1	0	0.4
4426660	Chthamalus Ranzani 1817	https://zenodo.org/records/4426660	related_dataset	0.638	0	0	0.0
10366301	Paranthropus Boisei Cranium	https://zenodo.org/records/10366301	data_files	0.636	5	0	13.8
12656661	FIGURE 7 in The rostral neurovascular system of Tyrannosaurus rex	https://zenodo.org/records/12656661	data_files	0.636	1	0	1.7
196079	FIGURES 1–29 in Cryophilic Isotomidae (Collembola) of the Northwestern Rocky Mountains, U. S. A.	https://zenodo.org/records/196079	data_files	0.636	1	0	0.1
5210401	Figure 4 in Confocal laser scanning microscopy analysis of the phalloidin-labelled musculature in nemerteans	https://zenodo.org/records/5210401	data_files	0.635	1	0	2.6
5210736	FIG. 47 in Alcidedorbignya inopinata, a basal pantodont (Placentalia, Mammalia) from the early Palaeocene of Bolivia: anatomy, phylogeny and palaeobio	https://zenodo.org/records/5210736	data_files	0.635	1	0	2.7
4628210	Ex Vivo MRI in Frontotemporal Lobar Degeneration	https://zenodo.org/records/4628210	data_files	0.635	0	1	3660.6
8238140	OPTICAL COHERENCE TOMOGRAPHY (OCT) IMAGE DATASET OF RADIATION DERMATITIS	https://zenodo.org/records/8238140	data_files	0.634	0	1	6694.1
3713833	FIGURE 23 in Re-description of Chinese mitten crab Eriocheir sinensis H. Milne Edwards, 1853 (Crustacea: Brachyura: Grapsoidea: Varunidae) zoeal devel	https://zenodo.org/records/3713833	data_files	0.632	1	0	1.9
13826482	Fig. 15. A–B in A Small Collection of Subtidal Crabs (Crustacea: Decapoda: Brachyura) from the Palau Islands Collected by Dredging	https://zenodo.org/records/13826482	data_files	0.63	1	0	0.7
5358438	Fig. 28 in Four new sponge-inhabiting barnacles of the genus Acasta (Thoracica: Archaeobalanidae: Acastinae) from the Indo-Pacific	https://zenodo.org/records/5358438	data_files	0.629	1	0	5.3
15500863	Paramecocephala foveata Benvegnu 1968	https://zenodo.org/records/15500863	related_dataset	0.628	0	0	0.0
4044970	Figure 2 from: Kadinov B, Itzev D (2020) Influence between NO and CO in guinea pig stomach fundus. Pharmacia 67(3): 161-168. https://doi.org/10.3897/p	https://zenodo.org/records/4044970	data_files	0.628	1	0	0.5
7561908	Multi-modal spatiotemporal phenotyping of human retinal organoid development	https://zenodo.org/records/7561908	data_files	0.626	0	3	37851.3
281667	FIGURE 15 in Epibiotic barnacles (Crustacea: Cirripedia: Thoracica) collected by the Kumejima 2009 Expedition, with descriptions of two new species *	https://zenodo.org/records/281667	data_files	0.624	1	0	6.8
241660	FIGURE 1 in Re-description of Craspodema reflectans (Nematoda, Cyatholaimidae) using confocal laser scanning microscopy	https://zenodo.org/records/241660	data_files	0.622	1	0	1.0
15737779	Demo Data for CEBRA-lens: pretrained models	https://zenodo.org/records/15737779	data_files	0.621	0	1	23.3
2620728	Figure 7 from: Sukparangsi W, Pochai A, Wongkunanusorn C, Khachonpisitsak S (2019) Discovery of Neonrosella vitiata (Darwin) and Newmanella spinosus C	https://zenodo.org/records/2620728	data_files	0.621	1	0	0.6
13167334	Fig. 5 in A new piece in the puzzle for the riverine slugs of the Acochlidiidae (Gastropoda: Panpulmonata: Acochlidimorpha) helps tracing steps of the	https://zenodo.org/records/13167334	data_files	0.62	1	0	0.5
15184432	Python regius DB.	https://zenodo.org/records/15184432	related_dataset	0.62	0	0	0.0
211069	FIGURE 8 in New and lesser known species of Chrysopetalidae, Phyllodocidae and Syllidae from south California (Phyllodocida, Aciculata, Annelida)	https://zenodo.org/records/211069	data_files	0.62	1	0	1.4
8271881	Quantitative susceptibility-based MRI radiomic features in patients with multiple sclerosis and healthy controls	https://zenodo.org/records/8271881	data_files	0.62	0	1	97.9
10149873	Tractfinder atlases and training streamlines	https://zenodo.org/records/10149873	data_files	0.617	0	2	1479.7
10287542	Spatiotemporal profiling defines persistence and resistance dynamics during targeted treatment of melanoma	https://zenodo.org/records/10287542	data_files	0.617	0	11	12661.1
7704614	Astrocytic Expression of Yes-Associated Protein (YAP) Regu-lates Retinal Neovascularization in a Mouse Model of Oxy-gen-Induced Retinopathy	https://zenodo.org/records/7704614	data_files	0.616	0	1	298.4
14868086	Divergent B cell and cytotoxic TNK cell activation signatures in HLA-B27-associated ankylosing spondylitis and acute anterior uveitis	https://zenodo.org/records/14868086	dataset_link	0.615	0	0	3411.1
14445489	Figure 2 in The neurocranium of Potamotrygonidae: morphology and phylogenetic significance	https://zenodo.org/records/14445489	data_files	0.615	1	0	3.2
8144288	baccuslab/torch-deep-retina: v1.2	https://zenodo.org/records/8144288	data_files	0.612	0	1	23.6
7852426	Raw EOG Data	https://zenodo.org/records/7852426	data_files	0.612	0	1	9895.6
14522683	FIGURES 121–128. Nitzschia amphibioides. SEM images. 121–123, 125–128 Valve internal view. 124 in Insights into Nitzschia amphibia Grunow (Bacillariop	https://zenodo.org/records/14522683	data_files	0.611	1	0	5.0
13134949	Fig. 4 in Histopathological characterisation of retinal lesions associated to Diplostomum species (Platyhelminthes: Trematoda) infection in polymorphi	https://zenodo.org/records/13134949	data_files	0.611	1	0	1.4
16021653	OkazakiTakemuraLab/GlaucomadMRIdenoising: v2.0.1 – Data and Code for Taguma et al. (2025)	https://zenodo.org/records/16021653	data_files	0.61	0	1	6.5
7891948	Percussiopalpus Jaloszynski & Hlavac 2023, gen. n.	https://zenodo.org/records/7891948	related_dataset	0.607	0	0	0.0
4020352	HyLFM Small Beads 1	https://zenodo.org/records/4020352	data_files	0.606	0	3	18623.0
12653910	FIGURE 21. 3D in A reappraisal of the cranial and mandibular osteology of the spinosaurid Irritator challengeri (Dinosauria: Theropoda)	https://zenodo.org/records/12653910	data_files	0.606	1	0	2.0
14798474	FIGURES 959–961 in Introduction to Scydmaeninae (Coleoptera, Staphylinidae): morphology of adults	https://zenodo.org/records/14798474	data_files	0.604	1	0	2.9
10384987	KTP Mine [170620]	https://zenodo.org/records/10384987	data_files	0.602	5	0	41.8
10864014	Confocal data of Ripidinelia daiboyui, holotype, NIGP203880	https://zenodo.org/records/10864014	data_files	0.602	0	1	1544.0
251754	FIGURE 10 in Potamotrygon limai, sp. nov., a new species of freshwater stingray from the upper Madeira River system, Amazon basin (Chondrichthyes: Pot	https://zenodo.org/records/251754	data_files	0.6	1	0	1.6
1098828	FIGURE 37 in Description of five new coral associated Barnacles of the genus Trevathana (Balanomorpha: Pyrgomatidae) in Pacific Waters	https://zenodo.org/records/1098828	data_files	0.599	1	0	10.9
17892704	FIGURE 11 in A new genus and species of ilyophine eel (Anguilliformes: Synaphobranchidae: Ilyophinae) from the Arabian Sea, western Indian Ocean	https://zenodo.org/records/17892704	data_files	0.599	1	0	0.8
3713891	FIGURE 52 in Re-description of Chinese mitten crab Eriocheir sinensis H. Milne Edwards, 1853 (Crustacea: Brachyura: Grapsoidea: Varunidae) zoeal devel	https://zenodo.org/records/3713891	data_files	0.599	1	0	2.8
4521044	Topological characterization of the Retinal microvascular nEtwork visualized by portable fuNDus camera (TREND) database	https://zenodo.org/records/4521044	data_files	0.599	0	6	361.9
4735085	Fig. 2. A. IGM 100 in New Avialan Remains and a Review of the Known Avifauna from the Late Cretaceous Nemegt Formation of Mongolia	https://zenodo.org/records/4735085	data_files	0.598	1	0	0.4
3713823	FIGURE 18 in Re-description of Chinese mitten crab Eriocheir sinensis H. Milne Edwards, 1853 (Crustacea: Brachyura: Grapsoidea: Varunidae) zoeal devel	https://zenodo.org/records/3713823	data_files	0.597	1	0	4.6
7627293	Confocal data of Oncelytris esquamatus, holotype, NIGP200820	https://zenodo.org/records/7627293	data_files	0.597	0	1	1439.4
12213246	VisualPhysiologyDB/visual-physiology-opsin-db: vpod_v1.1_for_publication	https://zenodo.org/records/12213246	data_files	0.597	0	1	4894.6
3713821	FIGURE 17 in Re-description of Chinese mitten crab Eriocheir sinensis H. Milne Edwards, 1853 (Crustacea: Brachyura: Grapsoidea: Varunidae) zoeal devel	https://zenodo.org/records/3713821	data_files	0.596	1	0	1.9
6333634	Confocal data of Vetuprostomis spp.	https://zenodo.org/records/6333634	data_files	0.596	0	2	1450.1
12681493	FIGURE 3 in A new intertidal barnacle, Chthamalus ngankeeae sp. nov. (Balanomorpha: Chthamalidae) from the Malaysian Peninsula and western Borneo wate	https://zenodo.org/records/12681493	data_files	0.596	1	0	12.0
5210395	Figure 1 in Confocal laser scanning microscopy analysis of the phalloidin-labelled musculature in nemerteans	https://zenodo.org/records/5210395	data_files	0.595	1	0	2.7
5193816	Figure 17 in Biodiversity and biogeography of the coral boring barnacles of the genus Berndtia (Cirripedia: Acrothoracica) in the West Pacific, with d	https://zenodo.org/records/5193816	data_files	0.595	1	0	0.6
3713805	FIGURE 9 in Re-description of Chinese mitten crab Eriocheir sinensis H. Milne Edwards, 1853 (Crustacea: Brachyura: Grapsoidea: Varunidae) zoeal develo	https://zenodo.org/records/3713805	data_files	0.594	1	0	3.8
10782863	Human Colorectal Tissue OCT Dataset: Neoplastic and Non-Neoplastic Samples from Chorioallantoic Membrane (CAM) Assays	https://zenodo.org/records/10782863	data_files	0.594	0	8	706.9
991847	Figure 15 from: Talamas EJ, Mikó I, Johnston-Jordan D (2017) Convergence in the ovipositor system of platygastroid wasps (Hymenoptera). In: Talamas EJ	https://zenodo.org/records/991847	data_files	0.593	1	0	0.8
286523	FIGURES 42–45 in ' The curse of Horaeomorphus ': taxonomy of misplaced Australian Cyrtoscydmini (Coleoptera: Staphylinidae: Scydmaeninae)	https://zenodo.org/records/286523	data_files	0.593	1	0	0.8
17359557	CeraMIRScan: Mid-infrared OCT Scan Dataset for Ceramic Quality Assessment	https://zenodo.org/records/17359557	data_files	0.59	0	1	9978.9
1204501	A Tale of Two Retinal Domains: Near-Optimal Sampling of Achromatic Contrasts in Natural Scenes through Asymmetric Photoreceptor Distribution	https://zenodo.org/records/1204501	data_files	0.589	0	1	86.2
12170637	OCT Human Kidney Dataset for PRB Guidance	https://zenodo.org/records/12170637	data_files	0.589	0	1	2044.0
12653914	FIGURE 22. 3D in A reappraisal of the cranial and mandibular osteology of the spinosaurid Irritator challengeri (Dinosauria: Theropoda)	https://zenodo.org/records/12653914	data_files	0.589	1	0	2.2
4629168	FIGURE 6 in A new schistosome (Digenea: Schistosomatidae) from the nasal tissue of South America black-necked swans, Cygnus melancoryphus (Anatidae) a	https://zenodo.org/records/4629168	data_files	0.589	1	0	2.0
8154379	Multiple axes of visual system diversity in Ithomiini, an ecologically diverse tribe of mimetic butterflies - Ophthalmoscope video recordings  and mic	https://zenodo.org/records/8154379	data_files	0.587	0	2	33494.3
1161610	Fig 13 in Biodiversity and Biogeography of Chthamalid Barnacles from the North-Eastern Pacific (Crustacea Cirripedia)	https://zenodo.org/records/1161610	data_files	0.587	1	0	4.1
3713875	FIGURE 44 in Re-description of Chinese mitten crab Eriocheir sinensis H. Milne Edwards, 1853 (Crustacea: Brachyura: Grapsoidea: Varunidae) zoeal devel	https://zenodo.org/records/3713875	data_files	0.586	1	0	2.5
7666464	Fig. 4 in Hitherto undescribed interommatidial exocrine glands in Chilopoda	https://zenodo.org/records/7666464	data_files	0.585	1	0	0.2
4400841	FIGURE 15–19 in New species of Peckhamia Simon, 1900 (Salticidae: Dendryphantini: Synagelina) from the Greater Antilles	https://zenodo.org/records/4400841	data_files	0.585	1	0	1.2
14542074	Figure 32 in Morphology maưers: congruence of morphology and phylogeny in the integrative taxonomy of Clevelandellidae (Ciliophora: Armophorea) with d	https://zenodo.org/records/14542074	data_files	0.581	1	0	14.2
6066444	Coniceromyia leucomacula Kung & Brown	https://zenodo.org/records/6066444	related_dataset	0.581	0	0	0.0
15312825	DN 78 EM Evaluating ultrastructural preservation quality in banked brain tissue	https://zenodo.org/records/15312825	data_files	0.581	30	0	408.8
8332782	Agreement and Reproducibility of Anterior Chamber Angle Measurements between CASIA2 Built-In Software and Human Graders	https://zenodo.org/records/8332782	data_files	0.579	2	0	1.1
10212866	FIGURE 2 in Monoecocestus (Cestoda: Anoplocephalidae) diversity in Sigmodontinae rodents characterized by morphology and molecular methods	https://zenodo.org/records/10212866	data_files	0.579	1	0	10.7
236747	FIGURE 4 in A new Chthamalus (Crustacea: Cirripedia) from the challengeri subgroup on Taiwan rocky intertidal shores	https://zenodo.org/records/236747	data_files	0.578	1	0	6.9
2620720	Figure 3 from: Sukparangsi W, Pochai A, Wongkunanusorn C, Khachonpisitsak S (2019) Discovery of Neonrosella vitiata (Darwin) and Newmanella spinosus C	https://zenodo.org/records/2620720	data_files	0.577	1	0	0.5
12511026	Lipofuscinoza Ceroid Neuronală de Tip 2 (Boala Batten) în contextul clinic al României	https://zenodo.org/records/12511026	data_files	0.577	2	0	2.6
7319965	Confocal data of Sphaerius martini and Crowsonaerius minutus	https://zenodo.org/records/7319965	data_files	0.576	0	2	1224.9
17883121	FIGURE 10 in Marine tardigrades of Princess Alice Bank (Azores, Northeast Atlantic) with a description of a new species of Quisarctus Fujimoto, 2015	https://zenodo.org/records/17883121	data_files	0.575	1	0	1.2
5395286	"FIG. 3. — Weltnerium hydrozoaphilum n in Cirripedia Thoracica (Crustacea) collected during the ""Campagne de La Calypso (1961-1962)"" from the Atlantic "	https://zenodo.org/records/5395286	data_files	0.575	1	0	0.2
5214200	Confocal data of Clessidromma palmeri, holotype, NIGP166270	https://zenodo.org/records/5214200	data_files	0.572	0	2	15973.1
17038539	Fig. 4 in Brain anatomy of the Cambrian fossil Jianfengia multisegmentalis informs euarthropod phylogeny	https://zenodo.org/records/17038539	data_files	0.572	1	0	1.3
